N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익,PER
289.0,SK디스커버리,35600.0,450.0,+1.28%,5000.0,66143.0,68819.0,744.0,3.55
290.0,동아쏘시오홀딩스,106500.0,1500.0,-1.39%,5000.0,8819.0,16914.0,616.0,13.8
291.0,SNT모티브,45950.0,2950.0,+6.86%,5000.0,9417.0,11498.0,916.0,7.69
292.0,프레스티지바이오파마,11150.0,100.0,+0.90%,0.0,,6053.0,-175.0,-6.2
293.0,한세실업,16650.0,400.0,+2.46%,500.0,16720.0,12162.0,1067.0,9.33
294.0,엠씨넥스,36950.0,900.0,+2.50%,500.0,10093.0,5255.0,239.0,13.4
295.0,ARIRANG 200,32850.0,310.0,+0.95%,0.0,,,,
296.0,한국카본,14950.0,500.0,-3.24%,500.0,3678.0,4984.0,327.0,64.72
297.0,넥센타이어,6720.0,140.0,+2.13%,500.0,20794.0,38234.0,44.0,-12.0
298.0,LX홀딩스,8540.0,10.0,+0.12%,1000.0,1858.0,14425.0,1472.0,2.78
299.0,부광약품,9000.0,140.0,+1.58%,500.0,1825.0,3974.0,56.0,
300.0,한국단자,60900.0,300.0,+0.50%,500.0,9622.0,11252.0,762.0,14.92
301.0,DN오토모티브,63400.0,800.0,-1.25%,500.0,9308.0,14850.0,896.0,5.36
302.0,HANARO 200,32395.0,300.0,+0.93%,0.0,,,,
303.0,드림텍,9240.0,90.0,+0.98%,100.0,12316.0,7330.0,961.0,7.33
304.0,영진약품,3380.0,40.0,+1.20%,500.0,1961.0,1941.0,-139.0,-73.48
305.0,동원F&B,159500.0,500.0,-0.31%,5000.0,34906.0,19357.0,1304.0,10.3
306.0,TIGER CD금리투자KIS(합성),51125.0,20.0,+0.04%,0.0,,,,
307.0,SK디앤디,27350.0,50.0,+0.18%,1000.0,7910.0,19834.0,1294.0,4.56
308.0,현대홈쇼핑,50300.0,200.0,+0.40%,5000.0,22099.0,26003.0,1285.0,6.35
309.0,삼양홀딩스,70100.0,600.0,+0.86%,5000.0,31073.0,44606.0,3517.0,3.88
310.0,금양,10950.0,50.0,-0.45%,500.0,2177.0,3148.0,121.0,35.32
311.0,쿠쿠홀딩스,16850.0,1000.0,+6.31%,100.0,6851.0,10709.0,1070.0,4.2
312.0,KODEX MSCI Korea TR,10535.0,85.0,+0.81%,0.0,,,,
313.0,신한알파리츠,7930.0,60.0,+0.76%,1000.0,482.0,18937.0,288.0,42.63
314.0,세아베스틸지주,16300.0,150.0,+0.93%,5000.0,36511.0,35260.0,2384.0,3.15
315.0,유안타증권,2865.0,45.0,+1.60%,5000.0,23090.0,147149.0,3214.0,63.67
316.0,경동나비엔,39100.0,450.0,+1.16%,1000.0,11029.0,9339.0,643.0,8.88
317.0,QV 코스피 변동성 매칭형 양매도 ETN,8075.0,0.0,0.00%,0.0,,,,
318.0,한화손해보험,4725.0,155.0,-3.18%,5000.0,79926.0,202850.0,1343.0,3.82
319.0,SGC에너지,37500.0,0.0,0.00%,5000.0,18984.0,25915.0,1522.0,7.07
320.0,KODEX 코스닥150,11415.0,190.0,+1.69%,0.0,,,,
321.0,미래에셋증권2우B,3910.0,15.0,+0.39%,5000.0,,,,2.92
322.0,효성화학,171500.0,2000.0,+1.18%,5000.0,24530.0,30562.0,1486.0,-3.52
323.0,남해화학,11000.0,350.0,+3.29%,1000.0,14519.0,7191.0,205.0,9.93
324.0,세아제강,191000.0,1500.0,-0.78%,5000.0,14974.0,12282.0,1319.0,4.36
325.0,HSD엔진,9040.0,60.0,-0.66%,1000.0,5990.0,7956.0,-398.0,-8.23
326.0,KINDEX 미국S&P500,14065.0,40.0,+0.29%,0.0,,,,
327.0,이수화학,19200.0,1550.0,+8.78%,5000.0,17033.0,11689.0,821.0,8.29
328.0,HJ중공업,6430.0,30.0,-0.46%,5000.0,17065.0,23852.0,-1090.0,-4.95
329.0,미래에셋생명,3020.0,10.0,+0.33%,5000.0,35329.0,419973.0,1065.0,6.2
330.0,풀무원,13850.0,250.0,-1.77%,500.0,25189.0,19694.0,385.0,115.42
331.0,신영증권,55500.0,300.0,-0.54%,5000.0,21122.0,110850.0,1213.0,10.23
332.0,KINDEX 200,32485.0,325.0,+1.01%,0.0,,,,
333.0,롯데손해보험,1665.0,35.0,+2.15%,1000.0,35446.0,189112.0,1294.0,6.48
334.0,자화전자,26100.0,800.0,+3.16%,500.0,3479.0,4379.0,163.0,38.44
335.0,NICE,13600.0,50.0,-0.37%,500.0,24499.0,30838.0,1443.0,11.99
336.0,KODEX 미국S&P500TR,12355.0,55.0,+0.45%,0.0,,,,
337.0,삼성화재우,160500.0,500.0,-0.31%,500.0,,,,7.17
338.0,KOSEF 200TR,39225.0,410.0,+1.06%,0.0,,,,
339.0,신성이엔지,2460.0,25.0,-1.01%,500.0,4545.0,4767.0,24.0,-189.23
340.0,아모레퍼시픽우,47950.0,1400.0,+3.01%,500.0,,,,18.82
341.0,삼성 레버리지 천연가스 선물 ETN B,50545.0,720.0,-1.40%,0.0,,,,
342.0,KODEX 선진국MSCI World,20990.0,60.0,+0.29%,0.0,,,,
343.0,KBSTAR 단기통안채,105410.0,15.0,-0.01%,0.0,,,,
344.0,JW중외제약,22150.0,250.0,+1.14%,2500.0,6066.0,6331.0,312.0,58.29
345.0,DI동일,19150.0,150.0,-0.78%,500.0,8131.0,9931.0,486.0,10.55
346.0,TIGER 단기채권액티브,50660.0,10.0,-0.02%,0.0,,,,
347.0,수산인더스트리,34150.0,1600.0,-4.48%,200.0,2941.0,3986.0,513.0,6.46
348.0,아세아시멘트,12500.0,50.0,-0.40%,500.0,8926.0,20373.0,1286.0,5.34
349.0,LF,16600.0,0.0,0.00%,5000.0,17931.0,25411.0,1589.0,3.12
350.0,코람코에너지리츠,5480.0,50.0,+0.92%,500.0,268.0,13155.0,202.0,31.31
351.0,세진중공업,8530.0,90.0,-1.04%,500.0,2504.0,5704.0,37.0,-21.01
352.0,고려제강,21000.0,50.0,-0.24%,1000.0,16914.0,24743.0,985.0,3.48
353.0,동아에스티,57100.0,100.0,+0.18%,5000.0,5932.0,11160.0,156.0,34.97
354.0,삼성SDI우,297500.0,3000.0,-1.00%,5000.0,,,,13.88
355.0,송원산업,19750.0,300.0,+1.54%,500.0,9982.0,11156.0,1057.0,3.67
356.0,국도화학,51900.0,400.0,+0.78%,5000.0,15771.0,14164.0,2047.0,3.05
357.0,애경케미칼,9610.0,10.0,-0.10%,500.0,15701.0,12450.0,933.0,5.41
358.0,미래에셋 레버리지 원유선물혼합 ETN(H),11290.0,345.0,+3.15%,0.0,,,,
359.0,한국자산신탁,3690.0,75.0,+2.07%,500.0,2125.0,12647.0,1479.0,4.08
360.0,KODEX 코스닥150선물인버스,4845.0,80.0,-1.62%,0.0,,,,
361.0,DL건설,20650.0,100.0,+0.49%,5000.0,20103.0,16696.0,2296.0,4.43
362.0,코오롱글로벌,18050.0,250.0,+1.40%,5000.0,47495.0,25757.0,2415.0,3.14
363.0,빙그레,45950.0,200.0,+0.44%,5000.0,11474.0,7602.0,262.0,-21.77
364.0,TIGER KRX2차전지K-뉴딜,14590.0,20.0,-0.14%,0.0,,,,
365.0,이연제약,24850.0,450.0,+1.84%,500.0,1428.0,4780.0,37.0,71.0
366.0,KODEX Top5PlusTR,15410.0,115.0,+0.75%,0.0,,,,
367.0,코오롱플라스틱,11500.0,300.0,+2.68%,1000.0,4053.0,3691.0,277.0,18.05
368.0,동일산업,179500.0,500.0,-0.28%,5000.0,4644.0,4738.0,420.0,10.19
369.0,코리아써키트,18250.0,250.0,+1.39%,500.0,14242.0,10646.0,851.0,5.96
370.0,한일현대시멘트,24250.0,350.0,+1.46%,5000.0,3970.0,5968.0,359.0,10.9
371.0,신성통상,2995.0,90.0,+3.10%,500.0,11999.0,8985.0,743.0,7.47
372.0,삼화콘덴서,41400.0,550.0,+1.35%,1000.0,2622.0,2693.0,332.0,15.37
373.0,흥아해운,1780.0,60.0,+3.49%,500.0,817.0,2473.0,-19.0,18.74
374.0,KINDEX 미국나스닥100,13315.0,40.0,+0.30%,0.0,,,,
375.0,세아홀딩스,106500.0,1000.0,+0.95%,5000.0,60055.0,55378.0,3082.0,5.41
376.0,스카이라이프,8890.0,230.0,+2.66%,2500.0,7632.0,12756.0,730.0,7.47
377.0,일양약품,22200.0,350.0,+1.60%,2500.0,3713.0,4943.0,410.0,21.68
378.0,맵스리얼티1,4555.0,35.0,+0.77%,0.0,,,,
379.0,한국토지신탁,1670.0,15.0,+0.91%,1000.0,2255.0,17214.0,895.0,3.05
380.0,삼양사,40650.0,550.0,+1.37%,5000.0,23845.0,28020.0,826.0,8.71
381.0,SIMPAC,6400.0,30.0,+0.47%,500.0,6130.0,9032.0,1064.0,3.18
382.0,쌍용차,2770.0,0.0,0.00%,5000.0,24293.0,18630.0,-2613.0,-2.04
383.0,HDC,6890.0,40.0,+0.58%,5000.0,47796.0,106515.0,3687.0,19.14
384.0,KOSEF 국고채10년,109420.0,965.0,-0.87%,0.0,,,,
385.0,이수페타시스,6500.0,120.0,+1.88%,1000.0,4696.0,4497.0,469.0,8.17
386.0,KODEX 미국FANG플러스(H),21235.0,250.0,+1.19%,0.0,,,,
387.0,KBSTAR KIS종합채권(A-이상)액티브,94395.0,560.0,-0.59%,0.0,,,,
388.0,교보증권,6320.0,70.0,+1.12%,5000.0,22481.0,114838.0,1855.0,3.39
389.0,한라홀딩스,39000.0,850.0,+2.23%,5000.0,10412.0,22950.0,1399.0,4.25
390.0,서흥,35250.0,500.0,-1.40%,500.0,5967.0,8100.0,696.0,10.09
391.0,KODEX 코스피,25015.0,210.0,+0.85%,0.0,,,,
392.0,롯데정보통신,26450.0,450.0,+1.73%,5000.0,9300.0,7501.0,400.0,21.45
393.0,STX엔진,17650.0,800.0,+4.75%,2500.0,4935.0,8375.0,36.0,223.42
394.0,LG헬로비전,5210.0,80.0,+1.56%,2500.0,10801.0,14881.0,445.0,12.86
395.0,락앤락,7800.0,60.0,+0.78%,500.0,5430.0,8297.0,325.0,22.61
396.0,KEC,2775.0,40.0,+1.46%,500.0,2675.0,4006.0,265.0,120.65
397.0,신영증권우,56900.0,800.0,-1.39%,5000.0,,,,10.49
398.0,BGF,4190.0,105.0,+2.57%,1000.0,2068.0,19816.0,115.0,8.14
399.0,SK렌터카,8370.0,150.0,+1.82%,500.0,10369.0,28602.0,791.0,15.94
400.0,LX하우시스,44050.0,450.0,+1.03%,5000.0,34720.0,25474.0,673.0,-18.79
401.0,유나이티드제약,24150.0,250.0,+1.05%,500.0,2210.0,3800.0,332.0,10.04
402.0,대성에너지,14250.0,350.0,-2.40%,1000.0,7704.0,7425.0,160.0,42.54
403.0,TYM,2570.0,35.0,+1.38%,500.0,8415.0,7074.0,353.0,4.36
404.0,YG PLUS,6160.0,330.0,+5.66%,500.0,1543.0,2231.0,256.0,15.56
405.0,롯데하이마트,16550.0,150.0,+0.91%,5000.0,38697.0,29435.0,1068.0,-4.86
406.0,한진,26000.0,450.0,+1.76%,5000.0,25041.0,38776.0,994.0,96.65
407.0,KG케미칼,27950.0,50.0,+0.18%,5000.0,49315.0,48849.0,4672.0,6.61
408.0,한전산업,11700.0,400.0,+3.54%,500.0,3211.0,1633.0,175.0,48.95
409.0,KODEX 미국나스닥100TR,11415.0,50.0,+0.44%,0.0,,,,
410.0,테이팩스,80000.0,500.0,+0.63%,500.0,1549.0,1808.0,213.0,18.72
411.0,지역난방공사,32550.0,50.0,+0.15%,5000.0,25368.0,65174.0,397.0,-1.98
412.0,삼부토건,2005.0,15.0,+0.75%,1000.0,3570.0,5514.0,-44.0,17.9
413.0,애경산업,14100.0,350.0,+2.55%,1000.0,5739.0,4315.0,244.0,25.27
414.0,대신증권우,14300.0,50.0,+0.35%,5000.0,,,,4.25
415.0,대한제강,15050.0,100.0,+0.67%,1000.0,20303.0,12324.0,2018.0,2.33
416.0,광동제약,7010.0,20.0,+0.29%,1000.0,13382.0,8838.0,449.0,14.42
417.0,이리츠코크렙,5790.0,0.0,0.00%,500.0,213.0,6995.0,164.0,21.21
418.0,한솔제지,15350.0,150.0,-0.97%,5000.0,18342.0,18878.0,607.0,7.96
419.0,대원제약,16450.0,100.0,+0.61%,500.0,3542.0,4296.0,194.0,12.01
420.0,AJ네트웍스,7670.0,30.0,-0.39%,1000.0,10267.0,13550.0,451.0,4.34
421.0,SNT중공업,10750.0,50.0,-0.46%,2500.0,3360.0,8796.0,206.0,28.98
422.0,HLB글로벌,8400.0,110.0,+1.33%,500.0,450.0,1639.0,-133.0,-28.28
423.0,TIGER 차이나항셍테크,6055.0,110.0,+1.85%,0.0,,,,
424.0,퍼시스,30900.0,250.0,+0.82%,1000.0,3265.0,5755.0,287.0,32.32
425.0,TIGER 미국달러단기채권액티브,11440.0,45.0,-0.39%,0.0,,,,
426.0,KOSEF 200,32355.0,305.0,+0.95%,0.0,,,,
427.0,한화3우B,15650.0,100.0,+0.64%,5000.0,,,,1.46
428.0,케이씨텍,16800.0,150.0,+0.90%,500.0,3445.0,4530.0,521.0,7.55
429.0,잇츠한불,15900.0,500.0,+3.25%,500.0,1402.0,4947.0,8.0,-19.78
430.0,SK증권,737.0,4.0,+0.55%,500.0,10652.0,63714.0,508.0,14.45
431.0,TIGER 미국S&P500선물(H),48710.0,380.0,+0.79%,0.0,,,,
432.0,경방,12650.0,200.0,+1.61%,500.0,3834.0,12708.0,538.0,17.79
433.0,아이마켓코리아,10350.0,0.0,0.00%,500.0,31325.0,11202.0,454.0,8.49
434.0,삼진제약,24800.0,0.0,0.00%,1000.0,2501.0,3325.0,339.0,16.25
435.0,TIGER 일본니케이225,16330.0,60.0,-0.37%,0.0,,,,
436.0,키다리스튜디오,9370.0,400.0,+4.46%,500.0,1191.0,2901.0,69.0,66.93
437.0,아세아제지,38200.0,1000.0,+2.69%,5000.0,9457.0,9696.0,939.0,4.02
438.0,신대양제지,84700.0,700.0,-0.82%,5000.0,6816.0,8460.0,544.0,6.71
439.0,NPC,9290.0,180.0,+1.98%,500.0,4869.0,5000.0,283.0,12.96
440.0,한일홀딩스,11050.0,50.0,+0.45%,1000.0,17670.0,32638.0,1308.0,5.18
441.0,화신,9570.0,110.0,+1.16%,500.0,12366.0,8708.0,242.0,6.89
442.0,한국쉘석유,255000.0,0.0,0.00%,5000.0,2414.0,1657.0,380.0,11.24
443.0,신도리코,32800.0,100.0,+0.31%,5000.0,3219.0,10226.0,43.0,2.68
444.0,티웨이항공,2060.0,20.0,+0.98%,500.0,2144.0,7350.0,-1483.0,-2.19
445.0,스틱인베스트먼트,7880.0,80.0,+1.03%,500.0,3127.0,3420.0,763.0,
446.0,E1,47650.0,0.0,0.00%,5000.0,51523.0,39993.0,56.0,3.81
447.0,한국금융지주우,55600.0,300.0,+0.54%,5000.0,,,,2.05
448.0,현대차증권,10250.0,150.0,+1.49%,5000.0,8538.0,88061.0,1565.0,3.54
449.0,일진다이아,22750.0,850.0,+3.88%,1000.0,1877.0,6418.0,91.0,33.46
450.0,코오롱,25550.0,200.0,+0.79%,5000.0,54104.0,39663.0,3322.0,2.71
451.0,KINDEX 단기통안채,100790.0,10.0,-0.01%,0.0,,,,
452.0,농심홀딩스,69000.0,700.0,-1.00%,5000.0,6415.0,13286.0,558.0,6.47
453.0,환인제약,17100.0,50.0,-0.29%,500.0,1778.0,3532.0,313.0,13.38
454.0,금호건설,8600.0,70.0,+0.82%,5000.0,20651.0,17360.0,1116.0,3.3
455.0,GS글로벌,3840.0,115.0,+3.09%,2500.0,38490.0,14427.0,388.0,7.25
456.0,미원홀딩스,136500.0,1000.0,+0.74%,500.0,4214.0,4268.0,297.0,9.41
457.0,자이에스앤디,8100.0,30.0,-0.37%,1000.0,4357.0,5443.0,508.0,7.63
458.0,제일약품,21350.0,300.0,+1.43%,500.0,7007.0,4265.0,-105.0,-18.36
459.0,한국콜마홀딩스,16850.0,200.0,+1.20%,500.0,6740.0,12097.0,884.0,14.44
460.0,일동홀딩스,26900.0,50.0,-0.19%,1000.0,5924.0,9208.0,-828.0,-2.77
461.0,조선내화,77600.0,100.0,-0.13%,5000.0,7463.0,13493.0,331.0,9.71
462.0,삼양패키징,19350.0,150.0,-0.77%,5000.0,3919.0,6125.0,461.0,10.31
463.0,조일알미늄,2420.0,100.0,+4.31%,500.0,4669.0,3479.0,183.0,7.66
464.0,대상홀딩스,8380.0,30.0,+0.36%,1000.0,42060.0,36261.0,1630.0,6.76
465.0,하나제약,17050.0,100.0,+0.59%,500.0,1964.0,3035.0,360.0,10.22
466.0,웅진씽크빅,2610.0,15.0,+0.58%,500.0,8139.0,7716.0,268.0,8.01
467.0,현대퓨처넷,2730.0,50.0,+1.87%,500.0,1367.0,10340.0,74.0,3.53
468.0,휴스틸,7670.0,10.0,+0.13%,1000.0,6165.0,9519.0,632.0,3.21
469.0,한신기계,9250.0,300.0,+3.35%,500.0,544.0,1011.0,52.0,272.06
470.0,종근당홀딩스,59900.0,300.0,+0.50%,2500.0,9260.0,13676.0,344.0,130.79
471.0,삼아알미늄,27250.0,50.0,+0.18%,500.0,2530.0,2272.0,154.0,20.01
472.0,일진홀딩스,6030.0,30.0,+0.50%,1000.0,11901.0,16116.0,387.0,12.88
473.0,도화엔지니어링,8800.0,330.0,+3.90%,500.0,5774.0,5002.0,200.0,18.45
474.0,CJ4우(전환),70100.0,400.0,+0.57%,5000.0,,,,7.72
475.0,조광피혁,44550.0,300.0,-0.67%,5000.0,1042.0,4409.0,109.0,47.39
476.0,KODEX K-메타버스액티브,8435.0,170.0,+2.06%,0.0,,,,
477.0,KBSTAR Fn수소경제테마,10335.0,125.0,+1.22%,0.0,,,,
478.0,디앤디플랫폼리츠,4585.0,5.0,-0.11%,1000.0,184.0,7588.0,104.0,99.67
479.0,무림P&P,4730.0,0.0,0.00%,2500.0,6137.0,14836.0,294.0,12.89
480.0,TCC스틸,12550.0,200.0,-1.57%,1000.0,5367.0,3670.0,256.0,9.26
481.0,TIGER Fn메타버스,8370.0,145.0,+1.76%,0.0,,,,
482.0,엘브이엠씨홀딩스,2960.0,10.0,-0.34%,0.0,2049.0,6614.0,-146.0,-19.87
483.0,대동,12300.0,250.0,+2.07%,1000.0,11792.0,12606.0,382.0,11.61
484.0,풍산홀딩스,28250.0,350.0,+1.25%,5000.0,4878.0,10520.0,968.0,2.86
485.0,한국철강,6920.0,50.0,+0.73%,1000.0,8867.0,9087.0,1033.0,2.86
486.0,아주스틸,11100.0,200.0,+1.83%,500.0,9334.0,6272.0,553.0,8.0
487.0,다올투자증권,4765.0,20.0,+0.42%,5000.0,7799.0,92292.0,1482.0,1.94
488.0,모토닉,8700.0,110.0,+1.28%,500.0,1961.0,4480.0,144.0,16.8
489.0,동화약품,10250.0,200.0,+1.99%,1000.0,2930.0,4478.0,225.0,16.45
490.0,대한제당,3185.0,15.0,+0.47%,500.0,12613.0,11823.0,421.0,27.22
491.0,삼익THK,13600.0,50.0,+0.37%,500.0,3105.0,3782.0,148.0,19.07
492.0,화승인더,5140.0,60.0,+1.18%,500.0,13655.0,16371.0,171.0,91.79
493.0,금호석유우,93700.0,300.0,+0.32%,5000.0,,,,2.0
494.0,유진투자증권,2920.0,5.0,+0.17%,5000.0,13707.0,91755.0,1170.0,4.42
495.0,삼성출판사,28250.0,300.0,+1.07%,500.0,1875.0,3387.0,80.0,68.57
496.0,교촌에프앤비,11300.0,0.0,0.00%,500.0,5076.0,2547.0,410.0,11.76
497.0,신한 레버리지 천연가스 선물 ETN,28005.0,370.0,-1.30%,0.0,,,,
498.0,남양유업,384000.0,0.0,0.00%,5000.0,9561.0,9374.0,-779.0,-5.51
499.0,하이트진로홀딩스,11900.0,50.0,+0.42%,5000.0,21920.0,42363.0,1884.0,6.49
500.0,KBSTAR KIS단기종합채권(AA-이상)액티브,101080.0,60.0,-0.06%,0.0,,,,
501.0,알루코,3070.0,45.0,+1.49%,500.0,5056.0,7802.0,167.0,34.89
502.0,우진,13500.0,150.0,+1.12%,500.0,1076.0,2298.0,84.0,32.45
503.0,이월드,1925.0,40.0,+2.12%,1000.0,1258.0,4332.0,19.0,-22.38
504.0,대한방직,51200.0,200.0,+0.39%,1000.0,2004.0,2326.0,54.0,-1113.04
505.0,동양,1130.0,20.0,+1.80%,500.0,6996.0,10072.0,76.0,94.17
506.0,신한서부티엔디리츠,4815.0,15.0,-0.31%,1000.0,106.0,5926.0,57.0,98.27
507.0,아세아,122500.0,1000.0,-0.81%,5000.0,18465.0,31153.0,2289.0,2.67
508.0,S-Oil우,66100.0,1200.0,+1.85%,2500.0,,,,3.07
509.0,광주신세계,33050.0,0.0,0.00%,1000.0,1700.0,8523.0,606.0,4.63
510.0,KSS해운,11350.0,100.0,+0.89%,500.0,3240.0,14462.0,581.0,4.02
511.0,세방,13500.0,150.0,+1.12%,500.0,10577.0,12453.0,292.0,5.43
512.0,선진,10950.0,50.0,-0.45%,500.0,17183.0,12096.0,863.0,6.05
513.0,TIGER 리츠부동산인프라,5535.0,35.0,+0.64%,0.0,,,,
514.0,SNT홀딩스,15800.0,50.0,-0.32%,500.0,14041.0,23723.0,1256.0,5.39
515.0,성신양회,10500.0,50.0,-0.47%,5000.0,8335.0,11216.0,300.0,15.11
516.0,대교,3035.0,20.0,+0.66%,500.0,6384.0,8136.0,-283.0,-5.14
517.0,KPX홀딩스,60800.0,400.0,+0.66%,5000.0,12387.0,18149.0,541.0,3.16
518.0,TIGER 글로벌자율주행&전기차SOLACTIVE,10665.0,185.0,+1.77%,0.0,,,,
519.0,HANARO MSCI Korea TR,13225.0,135.0,+1.03%,0.0,,,,
520.0,신세계 I&C,14900.0,850.0,+6.05%,500.0,5261.0,3541.0,355.0,6.85
521.0,태영건설,6560.0,170.0,+2.66%,500.0,27517.0,37348.0,1745.0,5.04
522.0,남선알미늄,2310.0,35.0,+1.54%,500.0,2303.0,3552.0,-69.0,5.92
523.0,일신방직,106000.0,1000.0,+0.95%,5000.0,6010.0,10440.0,610.0,4.75
524.0,TIGER 차이나과창판STAR50(합성),8210.0,170.0,-2.03%,0.0,,,,
525.0,사조대림,27400.0,550.0,+2.05%,5000.0,18137.0,11398.0,1023.0,3.92
526.0,BYC,402000.0,2500.0,-0.62%,5000.0,1644.0,6844.0,267.0,7.67
527.0,KODEX 삼성그룹밸류,8340.0,50.0,+0.60%,0.0,,,,
528.0,현대코퍼레이션,18900.0,150.0,+0.80%,5000.0,37825.0,17074.0,351.0,3.51
529.0,동부건설,10850.0,150.0,+1.40%,5000.0,11449.0,12620.0,613.0,2.44
530.0,KBSTAR ESG사회책임투자,10685.0,100.0,+0.94%,0.0,,,,
531.0,백산,10100.0,260.0,+2.64%,500.0,3711.0,3302.0,232.0,9.3
532.0,삼영무역,13300.0,0.0,0.00%,500.0,4670.0,5788.0,240.0,6.35
533.0,케이씨,18100.0,300.0,+1.69%,500.0,5538.0,9645.0,655.0,3.36
534.0,KBSTAR 미국나스닥100,12900.0,35.0,+0.27%,0.0,,,,
535.0,유니퀘스트,8940.0,160.0,+1.82%,500.0,5910.0,4903.0,245.0,3.35
536.0,에이프로젠제약,613.0,8.0,+1.32%,500.0,565.0,6146.0,-38.0,23.58
537.0,대한제분,144500.0,2000.0,+1.40%,5000.0,11113.0,13216.0,250.0,14.59
538.0,진흥기업,1675.0,45.0,+2.76%,500.0,4442.0,3346.0,433.0,5.98
539.0,동아지질,17300.0,350.0,+2.06%,500.0,2895.0,3508.0,40.0,-68.38
540.0,삼성제약,3610.0,15.0,+0.42%,500.0,549.0,1455.0,-181.0,-8.04
541.0,한독,17600.0,50.0,+0.28%,500.0,5176.0,8416.0,280.0,-86.7
542.0,LS네트웍스,3065.0,40.0,+1.32%,5000.0,3905.0,13094.0,43.0,7.11
543.0,태림포장,3400.0,15.0,+0.44%,500.0,7129.0,6009.0,302.0,18.78
544.0,TIGER KRX BBIG K-뉴딜,7880.0,105.0,+1.35%,0.0,,,,
545.0,에어부산,3700.0,45.0,+1.23%,1000.0,1765.0,10097.0,-2040.0,-0.82
546.0,KPX케미칼,49350.0,350.0,-0.70%,5000.0,10208.0,7771.0,447.0,7.03
547.0,JW홀딩스,3365.0,20.0,+0.60%,500.0,7889.0,10658.0,687.0,-86.28
548.0,대성산업,5230.0,160.0,+3.16%,5000.0,11291.0,16524.0,193.0,-4.4
549.0,경인양행,5680.0,120.0,+2.16%,500.0,4033.0,5795.0,284.0,9.33
550.0,제이에스코퍼레이션,17650.0,600.0,+3.52%,100.0,9870.0,5523.0,610.0,3.15
551.0,한세예스24홀딩스,5820.0,60.0,+1.04%,500.0,27989.0,22413.0,1347.0,5.98
552.0,LS전선아시아,7600.0,90.0,-1.17%,500.0,7506.0,4953.0,282.0,15.32
553.0,동성케미컬,4670.0,40.0,+0.86%,1000.0,9260.0,8188.0,453.0,14.73
554.0,TRUE 레버리지 천연가스 선물 ETN(H),23175.0,235.0,-1.00%,0.0,,,,
555.0,CJ제일제당 우,174500.0,2000.0,+1.16%,5000.0,,,,4.4
556.0,부국증권,21950.0,150.0,+0.69%,5000.0,7411.0,16474.0,1016.0,4.71
557.0,신세계푸드,58500.0,300.0,+0.52%,5000.0,13329.0,8795.0,293.0,49.58
558.0,KISCO홀딩스,14000.0,100.0,+0.72%,1000.0,15808.0,16881.0,2007.0,2.57
559.0,디씨엠,19850.0,200.0,+1.02%,500.0,2508.0,2869.0,349.0,4.19
560.0,현대리바트,11000.0,0.0,0.00%,1000.0,14066.0,8636.0,202.0,34.81
561.0,서연이화,8340.0,40.0,+0.48%,500.0,21801.0,17905.0,660.0,4.92
562.0,사조산업,44950.0,350.0,+0.78%,5000.0,5904.0,11139.0,492.0,3.95
563.0,경농,11500.0,250.0,+2.22%,500.0,2703.0,3888.0,168.0,8.71
564.0,한농화성,14350.0,900.0,+6.69%,500.0,2688.0,2170.0,195.0,11.94
565.0,대덕,6620.0,20.0,+0.30%,500.0,13717.0,17240.0,672.0,15.43
566.0,HDC랩스,8630.0,120.0,+1.41%,500.0,2746.0,4114.0,97.0,21.26
567.0,포스코스틸리온,37300.0,50.0,+0.13%,5000.0,13473.0,5864.0,1433.0,2.38
568.0,흥국화재,3470.0,55.0,+1.61%,5000.0,45146.0,137623.0,771.0,2.36
569.0,금호에이치티,1120.0,25.0,+2.28%,500.0,2340.0,4588.0,65.0,-7.94
570.0,코람코더원리츠,5500.0,30.0,+0.55%,500.0,46.0,5186.0,28.0,
571.0,KH 필룩스,1450.0,20.0,+1.40%,500.0,1202.0,5394.0,-69.0,-362.5
572.0,인스코비,2010.0,30.0,+1.52%,500.0,717.0,1093.0,-24.0,502.5
573.0,AK홀딩스,16450.0,100.0,+0.61%,5000.0,31677.0,45487.0,-1657.0,-2.35
574.0,삼성전기우,74900.0,400.0,-0.53%,5000.0,,,,5.63
575.0,KBSTAR 미국S&P500,12165.0,35.0,+0.29%,0.0,,,,
576.0,일진전기,5830.0,0.0,0.00%,1000.0,9324.0,8379.0,204.0,11.78
577.0,삼영전자,10800.0,150.0,+1.41%,500.0,2389.0,5436.0,157.0,12.03
578.0,현대비앤지스틸,14300.0,50.0,-0.35%,5000.0,8557.0,7688.0,897.0,2.83
579.0,두산우,53800.0,500.0,+0.94%,5000.0,,,,-10.84
580.0,동남합성,59300.0,100.0,+0.17%,500.0,1603.0,906.0,149.0,19.77
581.0,DB금융투자,5030.0,20.0,+0.40%,5000.0,14107.0,95837.0,1696.0,2.34
582.0,일성신약,80100.0,400.0,+0.50%,5000.0,421.0,3714.0,-18.0,2.04
583.0,휴비스,6150.0,180.0,+3.02%,5000.0,10826.0,8434.0,65.0,-13.85
584.0,현대차3우B,87200.0,800.0,+0.93%,5000.0,,,,3.87
585.0,그린케미칼,8790.0,150.0,+1.74%,500.0,2862.0,2117.0,209.0,10.49
