Date,Open,High,Low,Close,Adj Close,Volume,Change
2000-04-11,7200,7200,6950,7100,5372.605469,29075000,-2.74
2000-04-12,6960,7030,6860,6910,5228.832031,35250000,-2.68
2000-04-14,6600,6680,6260,6260,4736.974121,62365000,-9.41
2000-04-17,5420,5750,5340,5520,4177.010742,78050000,-11.82
2000-04-18,6200,6240,5860,6040,4570.498047,73730000,9.42
2000-04-19,6300,6460,5860,6000,4540.230469,60615000,-0.66
2000-04-20,5960,6160,5920,6020,4555.36377,37335000,0.33
2000-04-21,6060,6180,5970,6050,4578.064941,26425000,0.5
2000-04-24,5970,6030,5760,5800,4388.887695,27830000,-4.13
2000-04-25,5620,5760,5520,5640,4267.816406,34900000,-2.76
2000-04-26,5820,5860,5600,5600,4237.547852,39290000,-0.71
2000-04-27,5520,5700,5400,5400,4086.20459,54110000,-3.57
2000-04-28,5500,6100,5460,6000,4540.230469,75530000,11.11
2000-05-02,6200,6530,6120,6280,4752.107422,72335000,4.67
2000-05-03,6240,6260,6090,6180,4676.4375,26585000,-1.59
2000-05-04,6220,6360,6140,6180,4676.4375,26100000,0
2000-05-08,6400,6700,6300,6560,4963.984863,52695000,6.15
2000-05-10,6320,6390,6270,6350,4805.07666,27620000,-3.2
2000-05-12,6420,6440,6160,6160,4661.303711,47170000,-2.99
2000-05-15,6290,6530,6220,6440,4873.180176,47120000,4.55
2000-05-16,6510,6800,6510,6800,5145.59375,39620000,5.59
2000-05-17,7000,7340,6920,6920,5236.398926,76235000,1.76
2000-05-18,6740,7000,6680,6800,5145.59375,36580000,-1.73
2000-05-19,6740,6900,6600,6900,5221.263184,41450000,1.47
2000-05-22,6720,6830,6620,6670,5047.222168,36385000,-3.33
2000-05-23,6500,6700,6350,6380,4827.776367,41290000,-4.35
2000-05-24,6160,6370,5920,6200,4691.570801,72150000,-2.82
2000-05-25,6330,6380,5930,6000,4540.230469,85965000,-3.23
2000-05-26,5900,5990,5600,5600,4237.547852,67100000,-6.67
2000-05-29,5260,5680,5240,5460,4131.609863,67130000,-2.5
2000-05-31,6000,6290,5960,6160,4661.303711,83935000,12.82
2000-06-01,6200,6410,6120,6300,4767.239258,50230000,2.27
2000-06-02,6690,6900,6510,6620,5009.386719,84385000,5.08
2000-06-05,6920,6980,6680,6740,5100.190918,48010000,1.81
2000-06-07,6600,6980,6510,6800,5145.59375,53365000,0.89
2000-06-08,6660,6960,6530,6530,4941.28418,58550000,-3.97
2000-06-09,6600,7040,6530,7020,5312.068848,63860000,7.5
2000-06-12,7200,7280,7030,7190,5440.708984,49515000,2.42
2000-06-13,7060,7100,6870,7060,5342.336426,42495000,-1.81
2000-06-14,7230,7640,7090,7640,5781.227051,63020000,8.22
2000-06-15,7560,7560,7000,7000,5296.93457,61225000,-8.38
2000-06-16,6900,6960,6710,6740,5100.190918,66455000,-3.71
2000-06-19,6600,6950,6550,6700,5069.922852,53560000,-0.59
2000-06-20,6940,7180,6830,7140,5402.874023,59790000,6.57
2000-06-21,7300,7380,7070,7080,5357.470215,37585000,-0.84
2000-06-22,7240,7270,6960,7040,5327.203613,33635000,-0.56
2000-06-23,6980,7010,6860,7000,5296.93457,29215000,-0.57
2000-06-26,7100,7360,6990,7210,5455.841309,39980000,3
2000-06-27,7320,7440,7190,7310,5531.512207,45535000,1.39
2000-06-28,7220,7540,7220,7520,5690.421875,47295000,2.87
2000-06-29,7600,7740,7380,7490,5667.721191,61120000,-0.4
2000-06-30,7440,7540,7290,7380,5584.48291,35250000,-1.47
2000-07-03,7440,7550,7420,7500,5675.287109,25975000,1.63
2000-07-04,7600,7620,7350,7350,5561.78125,32810000,-2
2000-07-05,7390,7520,7350,7430,5622.318848,24895000,1.09
2000-07-06,7240,7350,7180,7300,5523.947754,60340000,-1.75
2000-07-07,7340,7460,7230,7360,5569.349609,40580000,0.82
2000-07-10,7440,7630,7410,7600,5750.958496,42505000,3.26
2000-07-11,7580,7740,7450,7450,5637.45166,34945000,-1.97
2000-07-12,7520,7660,7460,7640,5781.227051,40140000,2.55
2000-07-13,7700,7880,7570,7760,5872.030273,48805000,1.57
2000-07-14,7780,7840,7540,7550,5713.123535,30425000,-2.71
2000-07-18,7550,7620,7440,7460,5645.019531,19605000,-1.19
2000-07-19,7550,7620,7440,7460,5645.019531,19605000,0
2000-07-20,7060,7110,6840,6900,5221.263184,40315000,-7.51
2000-07-21,6960,7050,6760,6920,5236.398926,48395000,0.29
2000-07-24,6640,6740,6360,6380,4827.776367,49015000,-7.8
2000-07-25,6310,6400,6120,6280,4752.107422,56735000,-1.57
2000-07-26,6400,6580,6360,6550,4956.417969,54745000,4.3
2000-07-27,6220,6360,6100,6230,4714.272949,43540000,-4.89
2000-07-28,5800,5910,5710,5730,4335.919922,83035000,-8.03
2000-07-31,5730,5910,5550,5900,4464.559082,46615000,2.97
2000-08-01,5960,6270,5870,6220,4706.704102,53120000,5.42
2000-08-02,6100,6170,5930,6070,4593.200195,37190000,-2.41
2000-08-03,6180,6180,5970,6030,4562.932129,27815000,-0.66
2000-08-04,5930,6010,5850,5920,4479.692871,23605000,-1.82
2000-08-07,5740,5770,5580,5580,4222.413086,28765000,-5.74
2000-08-08,5660,5750,5570,5580,4222.413086,33475000,0
2000-08-09,5680,6040,5680,6000,4540.230469,39570000,7.53
2000-08-10,6000,6160,5860,6160,4661.303711,40830000,2.67
2000-08-11,6000,6070,5880,5960,4509.960449,33840000,-3.25
2000-08-14,6060,6160,6000,6020,4555.36377,23730000,1.01
2000-08-16,6500,6530,6330,6420,4858.046387,51915000,6.64
2000-08-17,6480,6560,6340,6440,4873.180176,36345000,0.31
2000-08-18,6500,6520,6200,6200,4691.570801,21370000,-3.73
2000-08-21,6200,6340,6190,6270,4744.539063,20950000,1.13
2000-08-22,6260,6470,6240,6460,4888.314453,27710000,3.03
2000-08-23,6450,6450,6160,6190,4684.003418,27905000,-4.18
2000-08-24,6260,6300,6100,6220,4706.704102,31700000,0.48
2000-08-25,6180,6400,6110,6400,4842.912109,21960000,2.89
2000-08-28,6340,6380,6260,6330,4789.941895,17630000,-1.09
2000-08-29,6320,6380,6160,6220,4706.704102,16765000,-1.74
2000-08-30,6140,6190,6020,6030,4562.932129,23735000,-3.05
2000-08-31,5900,5900,5380,5470,4139.17627,114120000,-9.29
2000-09-01,5540,5600,5420,5540,4192.14502,49955000,1.28
2000-09-04,5440,5550,5310,5340,4040.804443,28625000,-3.61
2000-09-05,5260,5340,5030,5150,3897.03125,79765000,-3.56
2000-09-06,5200,5280,5090,5150,3897.03125,53120000,0
2000-09-07,4940,4980,4760,4790,3624.617432,83905000,-6.99
2000-09-08,4900,4930,4790,4880,3692.720215,57170000,1.88
2000-09-14,4600,4710,4440,4710,3564.080322,106130000,-3.48
2000-09-15,4500,4620,4300,4350,3291.666504,82695000,-7.64
2000-09-18,4010,4120,3700,3970,3004.118652,146305000,-8.74
2000-09-19,3990,4370,3900,4160,3147.89209,100525000,4.79
2000-09-20,4600,4660,4460,4600,3480.842285,103410000,10.58
2000-09-21,4590,4660,4320,4400,3329.501709,65445000,-4.35
2000-09-22,3840,4050,3780,3800,2875.479248,103265000,-13.64
2000-09-25,3880,4110,3840,4090,3094.924072,65985000,7.63
2000-09-26,3900,4040,3900,4000,3026.820068,58430000,-2.2
2000-09-27,4000,4100,3960,4030,3049.52124,69795000,0.75
2000-09-28,4100,4190,4030,4060,3072.222412,52470000,0.74
2000-09-29,4120,4120,3940,4040,3057.088135,57535000,-0.49
2000-10-02,3840,3880,3760,3810,2883.046631,41120000,-5.69
2000-10-04,3700,3950,3590,3890,2943.582275,82635000,2.1
2000-10-05,4020,4080,3940,3940,2981.418213,62745000,1.29
2000-10-06,3800,3900,3760,3900,2951.149414,54935000,-1.02
2000-10-09,3820,3840,3680,3690,2792.241455,63195000,-5.38
2000-10-10,3700,3810,3590,3660,2769.539795,62145000,-0.81
2000-10-11,3450,3460,3210,3220,2436.590088,103605000,-12.02
2000-10-12,3140,3280,3140,3140,2376.053711,79535000,-2.48
2000-10-13,3000,3090,2830,3030,2292.81543,115295000,-3.5
2000-10-17,2980,3080,2730,2740,2073.371582,65300000,-9.57
2000-10-18,2540,2760,2420,2730,2065.804932,164215000,-0.36
2000-10-19,2730,3050,2690,2900,2194.443848,137720000,6.23
2000-10-20,3240,3330,3190,3330,2519.827637,118825000,14.83
2000-10-23,3490,3520,3160,3200,2421.456055,139960000,-3.9
2000-10-24,3180,3420,3100,3340,2527.394043,97115000,4.38
2000-10-25,3200,3260,3130,3210,2429.023193,68730000,-3.89
2000-10-26,2930,3030,2740,2890,2186.87793,133290000,-9.97
2000-10-30,2800,2880,2720,2750,2080.938965,36830000,-4.84
2000-10-31,2750,2850,2630,2850,2156.610352,63190000,3.64
2000-11-01,3000,3270,2960,3260,2466.858398,94165000,14.39
2000-11-02,3200,3430,3170,3320,2512.260254,123180000,1.84
2000-11-03,3420,3470,3370,3440,2603.065186,80420000,3.61
2000-11-06,3460,3670,3380,3510,2656.034424,71865000,2.03
2000-11-07,3460,3550,3380,3440,2603.065186,53740000,-1.99
2000-11-08,3400,3460,3280,3410,2580.364014,58215000,-0.87
2000-11-09,3300,3430,3260,3400,2572.796875,52305000,-0.29
2000-11-10,3360,3440,3320,3380,2557.66333,35140000,-0.59
2000-11-13,3220,3260,3100,3150,2383.619629,51070000,-6.8
2000-11-14,3210,3320,3210,3290,2489.559814,31755000,4.44
2000-11-15,3450,3460,3320,3390,2565.22998,55720000,3.04
2000-11-16,3400,3420,3250,3280,2481.992432,37420000,-3.24
2000-11-17,3180,3230,3150,3220,2436.590088,36225000,-1.83
2000-11-20,3160,3210,3100,3100,2345.7854,26795000,-3.73
2000-11-21,3080,3170,2970,3160,2391.187256,51620000,1.94
2000-11-22,3100,3220,3080,3140,2376.053711,37710000,-0.63
2000-11-23,3140,3260,3140,3210,2429.023193,44645000,2.23
2000-11-24,3310,3400,3270,3400,2572.796875,45530000,5.92
2000-11-27,3600,3800,3570,3780,2860.344238,100220000,11.18
2000-11-28,3650,3650,3500,3520,2663.601807,59770000,-6.88
2000-11-29,3300,3350,3200,3220,2436.590088,54300000,-8.52
2000-11-30,3220,3290,3150,3240,2451.723633,63315000,0.62
2000-12-01,3080,3220,3040,3180,2406.321533,96425000,-1.85
2000-12-04,3220,3250,3080,3100,2345.7854,51875000,-2.52
2000-12-05,3160,3250,3120,3240,2451.723633,58400000,4.52
2000-12-06,3410,3430,3210,3210,2429.023193,95890000,-0.93
2000-12-07,3210,3260,3160,3260,2466.858398,43020000,1.56
2000-12-08,3260,3390,3260,3370,2550.095459,47575000,3.37
2000-12-11,3480,3630,3480,3580,2709.003662,70575000,6.23
2000-12-12,3580,3650,3500,3500,2648.467285,73745000,-2.23
2000-12-13,3500,3780,3500,3780,2860.344238,84140000,8
2000-12-14,3620,3680,3560,3620,2739.271973,66965000,-4.23
2000-12-15,3620,3640,3480,3490,2640.900391,52960000,-3.59
2000-12-18,3500,3590,3490,3560,2693.869873,34350000,2.01
2000-12-19,3560,3570,3510,3530,2671.168213,25445000,-0.84
2000-12-20,3420,3450,3320,3340,2527.394043,53675000,-5.38
2000-12-21,3120,3300,3070,3240,2451.723633,76625000,-2.99
2000-12-22,3240,3300,3130,3140,2376.053711,63760000,-3.09
2000-12-26,3230,3240,3160,3160,2391.187256,60430000,0.64
2001-01-02,3160,3380,3140,3350,2534.961426,39455000,6.01
2001-01-03,3230,3420,3220,3370,2550.095459,37855000,0.6
2001-01-04,3790,3870,3660,3780,2860.344238,119910000,12.17
2001-01-05,3760,3920,3700,3900,2951.149414,78135000,3.17
2001-01-08,3820,3910,3780,3880,2936.015137,42295000,-0.51
2001-01-09,3830,3860,3710,3840,2905.747559,46280000,-1.03
2001-01-10,3780,3810,3700,3710,2807.376221,41235000,-3.39
2001-01-11,3790,3790,3640,3640,2754.406006,31410000,-1.89
2001-01-12,3800,3890,3770,3840,2905.747559,52900000,5.49
2001-01-15,3860,4020,3840,3920,2966.282715,51460000,2.08
2001-01-16,3960,4200,3850,4140,3132.758545,52065000,5.61
2001-01-17,4060,4240,4060,4220,3193.295654,52570000,1.93
2001-01-18,4240,4530,4240,4400,3329.501709,57685000,4.27
2001-01-19,4700,4700,4520,4600,3480.842285,54245000,4.55
2001-01-22,4600,4600,4470,4550,3443.008057,42250000,-1.09
2001-01-26,4450,4480,3970,3980,3011.685059,91025000,-12.53
2001-01-29,4000,4100,3960,4020,3041.954346,47245000,1.01
2001-01-30,4100,4170,4070,4110,3110.057861,39350000,2.24
2001-01-31,4090,4400,4090,4400,3329.501709,53045000,7.06
2001-02-01,4270,4420,4190,4270,3231.130127,39730000,-2.95
2001-02-02,4290,4390,4220,4290,3246.26416,27330000,0.47
2001-02-05,4170,4200,3990,4030,3049.52124,47135000,-6.06
2001-02-06,3980,4020,3910,4010,3034.386719,31545000,-0.5
2001-02-07,3960,3990,3900,3900,2951.149414,23130000,-2.74
2001-02-08,3920,4060,3890,4060,3072.222412,34685000,4.1
2001-02-09,4040,4100,3980,4070,3079.788574,25230000,0.25
2001-02-12,3840,4050,3840,3970,3004.118652,36110000,-2.46
2001-02-13,4040,4100,3970,3980,3011.685059,22295000,0.25
2001-02-14,3920,4040,3900,3980,3011.685059,19710000,0
2001-02-15,4200,4210,4100,4130,3125.191162,34930000,3.77
2001-02-16,4150,4310,4130,4250,3215.995605,46375000,2.91
2001-02-19,4180,4210,4100,4190,3170.594482,22880000,-1.41
2001-02-20,4190,4280,4180,4240,3208.428711,18175000,1.19
2001-02-21,4160,4200,4140,4160,3147.89209,19500000,-1.89
2001-02-22,4080,4100,3940,4010,3034.386719,43605000,-3.61
2001-02-23,3920,3970,3830,3840,2905.747559,76855000,-4.24
2001-02-26,3850,3860,3780,3840,2905.747559,35665000,0
2001-02-27,3840,3940,3790,3790,2867.911865,38695000,-1.3
2001-02-28,3700,3780,3700,3740,2830.076416,28715000,-1.32
2001-03-02,3700,3700,3580,3610,2731.705566,44500000,-3.48
2001-03-05,3530,3720,3530,3720,2814.941895,24620000,3.05
2001-03-06,3820,3850,3760,3800,2875.479248,25500000,2.15
2001-03-07,3960,4010,3900,4000,3026.820068,52640000,5.26
2001-03-08,3950,4010,3910,4010,3034.386719,31360000,0.25
2001-03-09,3940,3940,3820,3840,2905.747559,30800000,-4.24
2001-03-12,3700,3760,3650,3670,2777.107178,38610000,-4.43
2001-03-13,3570,3650,3540,3640,2754.406006,33815000,-0.82
2001-03-15,3790,3930,3760,3920,2966.282715,29370000,7.69
2001-03-16,3880,3920,3830,3890,2943.582275,23315000,-0.77
2001-03-19,3810,3880,3770,3800,2875.479248,24865000,-2.31
2001-03-20,3900,3920,3820,3820,2890.613525,21455000,0.53
2001-03-21,3720,3900,3700,3870,2928.447754,40550000,1.31
2001-03-22,3980,3990,3920,3980,3011.685059,37465000,2.84
2001-03-23,4090,4370,4080,4300,3253.830078,91755000,8.04
2001-03-26,4400,4430,4340,4340,3284.098633,42870000,0.93
2001-03-27,4300,4310,4120,4150,3140.324951,31345000,-4.38
2001-03-28,4260,4260,4150,4150,3140.324951,26075000,0
2001-03-29,4090,4180,4040,4090,3094.924072,29920000,-1.45
2001-03-30,4110,4170,4040,4160,3147.89209,30100000,1.71
2001-04-02,4040,4100,3960,3990,3019.25293,39140000,-4.09
2001-04-03,3810,3870,3790,3800,2875.479248,46070000,-4.76
2001-04-04,3700,3740,3630,3660,2769.539795,62280000,-3.68
2001-04-06,3960,3960,3780,3840,2905.747559,85290000,4.92
2001-04-09,3790,3810,3710,3710,2807.376221,25840000,-3.39
2001-04-10,3710,3740,3610,3640,2754.406006,39175000,-1.89
2001-04-11,3780,3800,3720,3720,2814.941895,44515000,2.2
2001-04-12,3940,4090,3900,4010,3034.386719,73660000,7.8
2001-04-13,4100,4150,4030,4060,3072.222412,38840000,1.25
2001-04-16,4060,4080,3940,3940,2981.418213,10200000,-2.96
2001-04-17,3920,4020,3850,3970,3004.118652,16815000,0.76
2001-04-18,4110,4280,4070,4280,3238.696777,47790000,7.81
2001-04-19,4620,4920,4580,4700,3556.512451,131305000,9.81
2001-04-20,4720,4780,4490,4490,3397.605469,44905000,-4.47
2001-04-23,4490,4610,4470,4540,3435.440186,31785000,1.11
2001-04-24,4410,4420,4330,4400,3329.501709,31185000,-3.08
2001-04-25,4340,4520,4320,4520,3420.306641,26345000,2.73
2001-04-26,4340,4520,4320,4520,3420.306641,26345000,0
2001-04-27,4410,4450,4310,4340,3284.098633,21695000,-3.98
2001-04-30,4460,4620,4410,4580,3465.709717,38225000,5.53
2001-05-02,4700,4700,4540,4580,3465.709717,36510000,0
2001-05-03,4620,4620,4490,4600,3480.842285,25895000,0.44
2001-05-04,4410,4510,4410,4460,3374.904297,32805000,-3.04
2001-05-07,4500,4630,4480,4600,3480.842285,17945000,3.14
2001-05-08,4590,4620,4520,4590,3473.275635,16825000,-0.22
2001-05-09,4560,4580,4490,4500,3405.173096,20695000,-1.96
2001-05-10,4500,4560,4440,4500,3405.173096,24620000,0
2001-05-11,4460,4470,4400,4410,3337.06958,27705000,-2
2001-05-14,4420,4460,4400,4430,3352.202881,14310000,0.45
2001-05-15,4410,4450,4290,4340,3284.098633,26420000,-2.03
2001-05-16,4300,4370,4200,4210,3185.727295,25895000,-3
2001-05-17,4400,4430,4340,4430,3352.202881,24105000,5.23
2001-05-18,4380,4420,4340,4410,3337.06958,18915000,-0.45
2001-05-21,4500,4620,4430,4580,3465.709717,28160000,3.85
2001-05-22,4720,4780,4620,4620,3495.976563,48830000,0.87
2001-05-23,4600,4760,4580,4700,3556.512451,21890000,1.73
2001-05-24,4560,4600,4510,4530,3427.874023,30275000,-3.62
2001-05-25,4550,4650,4430,4440,3359.77002,33695000,-1.99
2001-05-28,4420,4480,4380,4450,3367.337646,18480000,0.23
2001-05-29,4430,4640,4430,4640,3511.111084,24280000,4.27
2001-05-30,4500,4530,4450,4470,3382.47168,31815000,-3.66
2001-05-31,4320,4340,4190,4240,3208.428711,63595000,-5.15
2001-06-01,4300,4300,4210,4240,3208.428711,29315000,0
2001-06-04,4260,4310,4230,4240,3208.428711,19955000,0
2001-06-05,4140,4240,4040,4060,3072.222412,51520000,-4.25
2001-06-07,4080,4310,4080,4280,3238.696777,39865000,5.42
2001-06-08,4420,4510,4400,4470,3382.47168,42740000,4.44
2001-06-11,4330,4380,4280,4280,3238.696777,24680000,-4.25
2001-06-12,4220,4300,4210,4220,3193.295654,24195000,-1.4
2001-06-13,4300,4310,4200,4280,3238.696777,23645000,1.42
2001-06-14,4270,4310,4200,4230,3200.862061,27840000,-1.17
2001-06-15,4190,4200,4120,4190,3170.594482,40870000,-0.95
2001-06-18,4180,4180,4080,4100,3102.490479,34095000,-2.15
2001-06-19,4100,4170,4080,4110,3110.057861,31275000,0.24
2001-06-20,4060,4070,3990,4000,3026.820068,38515000,-2.68
2001-06-21,4000,4040,3920,3960,2996.551758,40805000,-1
2001-06-22,3940,3940,3820,3870,2928.447754,44685000,-2.27
2001-06-25,3840,3930,3800,3870,2928.447754,25925000,0
2001-06-26,3870,3900,3780,3780,2860.344238,33500000,-2.33
2001-06-27,3790,3800,3700,3720,2814.941895,40985000,-1.59
2001-06-28,3700,3790,3690,3750,2837.643555,27040000,0.81
2001-06-29,3840,3850,3800,3840,2905.747559,30675000,2.4
2001-07-02,3840,3880,3810,3860,2920.880615,23280000,0.52
2001-07-03,3900,3910,3870,3890,2943.582275,20305000,0.78
2001-07-04,3840,3940,3840,3940,2981.418213,13705000,1.29
2001-07-05,3940,3950,3860,3860,2920.880615,15550000,-2.03
2001-07-06,3740,3770,3650,3670,2777.107178,38020000,-4.92
2001-07-09,3500,3540,3390,3420,2587.930664,81635000,-6.81
2001-07-10,3440,3490,3390,3400,2572.796875,32665000,-0.58
2001-07-11,3280,3410,3280,3380,2557.66333,37970000,-0.59
2001-07-12,3480,3560,3460,3520,2663.601807,66365000,4.14
2001-07-13,3640,3640,3360,3400,2572.796875,46560000,-3.41
2001-07-16,3370,3390,3260,3340,2527.394043,27910000,-1.76
2001-07-18,3360,3420,3330,3350,2534.961426,33430000,0.3
2001-07-19,3330,3540,3310,3540,2678.735107,37325000,5.67
2001-07-20,3520,3600,3470,3520,2663.601807,29625000,-0.56
2001-07-23,3500,3500,3430,3460,2618.199463,21275000,-1.7
2001-07-24,3400,3510,3400,3470,2625.766113,21480000,0.29
2001-07-25,3460,3590,3440,3570,2701.437012,20905000,2.88
2001-07-26,3590,3650,3590,3630,2746.839355,21865000,1.68
2001-07-27,3730,3790,3690,3710,2807.376221,28800000,2.2
2001-07-30,3760,3780,3690,3710,2807.376221,20055000,0
2001-07-31,3740,3810,3720,3790,2867.911865,22230000,2.16
2001-08-01,3830,3990,3810,3960,2996.551758,57875000,4.49
2001-08-02,4020,4040,3880,3910,2958.71582,31790000,-1.26
2001-08-03,4000,4020,3950,3990,3019.25293,32795000,2.05
2001-08-06,3930,4000,3900,3980,3011.685059,16130000,-0.25
2001-08-07,3880,3900,3810,3860,2920.880615,22085000,-3.02
2001-08-08,3820,3840,3740,3800,2875.479248,13405000,-1.55
2001-08-09,3690,3730,3660,3660,2769.539795,29170000,-3.68
2001-08-10,3710,3780,3710,3730,2822.509766,11580000,1.91
2001-08-13,3770,3830,3750,3830,2898.179932,18640000,2.68
2001-08-14,3900,3960,3870,3950,2988.984375,21220000,3.13
2001-08-16,3840,3900,3820,3900,2951.149414,18330000,-1.27
2001-08-17,3900,3960,3870,3920,2966.282715,17745000,0.51
2001-08-20,3800,3830,3780,3800,2875.479248,9435000,-3.06
2001-08-21,3820,3850,3700,3720,2814.941895,21735000,-2.11
2001-08-22,3630,3850,3630,3850,2913.314453,21770000,3.49
2001-08-23,3870,3910,3800,3850,2913.314453,14945000,0
2001-08-24,3840,3880,3780,3840,2905.747559,7515000,-0.26
2001-08-27,3960,4020,3920,3980,3011.685059,37955000,3.65
2001-08-28,4000,4000,3930,3940,2981.418213,20535000,-1.01
2001-08-29,3900,3970,3860,3930,2973.850342,19135000,-0.25
2001-08-30,3840,3940,3840,3920,2966.282715,12585000,-0.25
2001-08-31,3860,3880,3750,3800,2875.479248,25845000,-3.06
2001-09-03,3810,3820,3750,3760,2845.210938,10450000,-1.05
2001-09-04,3760,3940,3750,3930,2973.850342,18775000,4.52
2001-09-05,3840,3850,3750,3790,2867.911865,21020000,-3.56
2001-09-06,3800,3850,3760,3770,2852.777832,17490000,-0.53
2001-09-07,3760,3820,3690,3820,2890.613525,22835000,1.33
2001-09-10,3770,3830,3730,3830,2898.179932,14000000,0.26
2001-09-11,3800,3850,3720,3740,2830.076416,15810000,-2.35
2001-09-12,3200,3460,3200,3230,2444.157227,84970000,-13.64
2001-09-13,3360,3460,3320,3430,2595.497803,59745000,6.19
2001-09-14,3440,3450,3290,3390,2565.22998,33175000,-1.17
2001-09-17,3300,3360,3240,3280,2481.992432,28450000,-3.24
2001-09-18,3390,3400,3300,3350,2534.961426,24870000,2.13
2001-09-19,3300,3340,3260,3280,2481.992432,21555000,-2.09
2001-09-20,3200,3200,3030,3080,2330.651855,61380000,-6.1
2001-09-21,2900,2940,2790,2850,2156.610352,65415000,-7.47
2001-09-25,3060,3070,2860,2860,2164.177002,42065000,0.35
